Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,time_of_day,Customer_Category,Season,Promotion,Member
1000011833,2021-04-19,Tanya Mitchell,"['Onion Powder', 'Dryer Sheets', 'Markers']",3,25.3,Mobile Payment,Kelleyborough,11:36:07,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000011834,2022-02-15,Jeanne Hendrix,"['Brownies', 'Capri Pants', 'Cashews', 'Carry-on Bag', 'Super Glue', 'Milk', 'Towels', 'Paper Towels', 'Baking Powder']",9,71.32,Mobile Payment,South Rebeccahaven,18:08:18,Senior (65+),Summer,Discount on Selected Items,Yes
1000011835,2020-02-20,Kathryn Hodge,"['Chili Powder', 'Mouthwash', 'Detergent', 'Paper Towels', 'Markers', 'Thermometer', 'Iced Tea', 'Glass Cleaner', 'Sweatshirt']",9,104.28999999999999,Cash,New Juliamouth,06:10:12,Adult (30-49),Fall,Discount on Selected Items,No
1000011836,2021-01-01,Kaylee Aguilar,"['Canned Vegetables', 'Iced Tea', 'Bananas', 'Weight Bench', 'Conditioner', 'Sandals', 'Granola Bars']",7,86.52999999999999,Mobile Payment,Adrianatown,18:10:59,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011837,2023-08-13,Claudia Lambert,"['Brown Sugar', 'Exercise Bike', 'Canned Soup', 'Hand Sanitizer', 'Capri Pants', 'Scrubbers', 'Bathrobe', 'Frozen Pizza']",8,68.91,Mobile Payment,West Laurafort,12:05:40,Young Adult (20-29),Spring,None,No
1000011838,2020-01-21,Amy Johnston,"['Pickles', 'Frozen Burritos', 'Pretzels', 'Tweezers', 'Bath Mat']",5,40.25,Cash,Lake April,15:51:22,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000011839,2022-09-01,Gail Quinn,"['Toothpaste', 'Shower Cap', 'Chocolate', 'Carry-on Bag']",4,39.27,Cash,Lake Rachelfort,10:46:29,Senior (65+),Winter,Discount on Selected Items,No
1000011840,2020-08-16,Daniel Carey,"['Protein Bars', 'Calculator', 'Sweatshirt']",3,29.45,Credit Card,Cummingsside,17:43:30,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000011841,2021-05-19,Rebecca Christensen,"['Ice Cream Sandwiches', 'Coat', 'Garlic Powder', 'Bananas', 'Peanut Butter']",5,64.19,Credit Card,East Heather,20:02:47,Adult (30-49),Fall,Discount on Selected Items,Yes
1000011842,2020-07-05,Scott Wright,"['Laptop Bag', 'Mustard']",2,12.73,Cash,Port Katrina,16:18:23,Adult (30-49),Fall,Discount on Selected Items,No
1000011843,2022-02-11,Derek Moreno,['Water'],1,6.69,Mobile Payment,Kathleentown,06:13:27,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000011844,2022-02-10,Matthew Vance,"['Bath Mat', 'Thermometer', 'Soap', 'Notebook Paper', 'Cashews']",5,61.12,Debit Card,South Lydiaburgh,17:28:45,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000011845,2022-01-16,Michael Johnson,"['Resistance Bands', 'Shampoo', 'Frozen Sausages', 'Paper Towels']",4,35.64,Credit Card,West Stephenport,11:05:42,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000011846,2022-06-19,Scott Ray,"['Dried Cranberries', 'Backpack']",2,13.36,Credit Card,East Brittany,09:11:30,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000011847,2023-12-29,Ashley Robertson,"['Cotton Balls', 'Shower Curtain', 'Lighter', 'Glass Cleaner', 'Calculator', 'Tape', 'Syrup', 'Oranges', 'Deodorant', 'Sunscreen']",10,93.19000000000001,Cash,Adriennebury,07:50:09,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011848,2022-08-12,Theresa Austin,"['Binders', 'Floss', 'Flashlight', 'Muffins', 'Raincoat', 'Laundry Basket']",6,56.040000000000006,Cash,Amberborough,06:35:17,Adult (30-49),Winter,Discount on Selected Items,Yes
1000011849,2021-09-14,Diana Anderson,"['Trail Mix', 'Eggs', 'Toilet Bowl Cleaner', 'Yoga Mat']",4,31.44,Credit Card,Kimberlyton,17:47:45,Adult (30-49),Spring,Discount on Selected Items,Yes
1000011850,2022-12-12,Linda Mann,"['Cookies', 'Juice', 'Pain Relievers', 'Flashlight']",4,38.34,Mobile Payment,South Connor,21:42:28,Adult (30-49),Summer,Discount on Selected Items,No
1000011851,2021-06-02,Danny White,"['Cashews', 'Treadmill', 'Hairbrush', 'Canned Tuna']",4,30.880000000000003,Mobile Payment,New Edward,18:38:42,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000011852,2022-09-13,Briana Carlson,"['Cucumber', 'Scarf', 'Protein Shakes', 'Bathrobe', 'Apples', 'Pickles', 'First Aid Kit', 'Scrubbers', 'Suitcase']",9,83.64999999999999,Mobile Payment,Timothyville,12:23:31,Middle-aged (50-64),Summer,None,No
1000011853,2021-03-14,Gail Waters,"['Dryer Sheets', 'Gym Bag', 'Flip Flops']",3,32.11,Debit Card,Deannafort,12:14:23,Adult (30-49),Winter,None,No
1000011854,2020-03-27,Kendra Payne,"['Flats', 'Popcorn', 'Instant Noodles', 'Swim Trunks', 'Shoes', 'Hand Sanitizer']",6,80.64,Debit Card,West Meghan,17:07:30,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000011855,2022-06-12,Joseph Clark,"['Spaghetti', 'Umbrella', 'Heels', 'Construction Paper', 'Jacket', 'Vegetable Oil', 'Envelopes', 'Cough Drops', 'Bubble Bath']",9,111.48,Mobile Payment,Saundersmouth,21:01:03,Adult (30-49),Fall,None,Yes
1000011856,2022-01-13,Joshua Dickerson,"['Facial Tissue', 'Gym Bag', 'Nail Polish Remover', 'Jeans', 'Cheese', 'Baking Powder', 'Dryer Sheets']",7,70.51,Cash,East Abigail,15:56:40,Adult (30-49),Winter,None,No
1000011857,2022-10-19,Daniel Pace,"['Stain Remover', 'Frozen Bagels', 'Plastic Utensils']",3,48.35,Credit Card,East Janeside,20:33:15,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011858,2022-09-24,Austin Michael,"['Tomato Sauce', 'Treadmill']",2,19.91,Credit Card,Tonyaton,17:31:04,Young Adult (20-29),Summer,None,No
1000011859,2022-02-19,Bryan Hurst,"['Bath Salts', 'Iced Tea']",2,25.27,Credit Card,North Amy,12:41:33,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000011860,2022-03-12,Susan Fox,"['Nail Polish Remover', 'Washcloths', 'Flour', 'Band-Aids']",4,49.39000000000001,Mobile Payment,New Faith,20:12:10,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000011861,2022-03-10,Crystal Frazier,"['Plastic Wrap', 'Frozen Garlic Bread', 'Instant Noodles', 'Packing Tape', 'Polo Shirt']",5,60.61,Debit Card,Jacksonhaven,09:15:57,Senior (65+),Spring,Discount on Selected Items,No
1000011862,2022-01-16,Brian Blackburn,"['Light Bulbs', 'Flour', 'Glass Cleaner', 'Pens', 'Chocolate']",5,36.22,Mobile Payment,North Seanside,15:07:57,Young Adult (20-29),Fall,None,Yes
1000011863,2023-03-31,Mr. Thomas Knight,"['Facial Tissue', 'Skirt', 'Frozen Waffles']",3,17.03,Mobile Payment,Erinshire,08:52:23,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011864,2022-11-13,Taylor Clarke,"['Orange Juice', 'Matches', 'Gelato']",3,37.41,Mobile Payment,Angelastad,16:31:15,Middle-aged (50-64),Winter,None,No
1000011865,2023-06-07,Mrs. Michele Stuart,"['Rug', 'Razors', 'Chips', 'Lighter', 'Ziploc Bags']",5,46.88,Credit Card,Larryburgh,15:24:25,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000011866,2022-12-06,Brenda Bonilla,"['Gum', 'Cheese', 'Slippers', 'Sneakers', 'Granola Bars']",5,48.78,Debit Card,Gibsonshire,15:31:49,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000011867,2020-10-29,Carla Carroll,"['Exercise Bike', 'Shower Curtain']",2,28.21,Mobile Payment,East Maria,13:59:18,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000011868,2020-09-21,Patricia Martin,"['Pretzels', 'Ice Cream Sandwiches', 'Iced Tea', 'Ramen']",4,50.08,Credit Card,Loveville,12:41:04,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000011869,2020-11-25,Christopher Thomas,"['Facial Tissue', 'Jeans', 'Batteries', 'Crackers', 'Foam Roller']",5,56.93,Credit Card,Lake Amanda,22:27:03,Young Adult (20-29),Fall,None,Yes
1000011870,2022-11-02,Michael Barrett,"['Batteries', 'Nail Polish', 'Laundry Detergent', 'Water Bottle', 'Bug Spray', 'Cotton Swabs', 'Crackers', 'Napkins']",8,85.72,Debit Card,Jordanburgh,16:11:21,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000011871,2022-04-06,Sharon Gross,"['Markers', 'Raincoat', 'Paper Towels', 'Passport Holder', 'Swim Cap']",5,60.16,Credit Card,Amandamouth,16:49:08,Adult (30-49),Winter,None,Yes
1000011872,2023-01-19,Paul Stone,"['Frozen Sausages', 'Notebook Paper', 'Hair Ties', 'Duffel Bag']",4,53.42,Credit Card,Donaldview,18:12:15,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000011873,2021-03-02,Anna Castillo,"['Toothpaste', 'Canned Fruit', 'Chicken', 'Passport Holder', 'Nail Polish Remover']",5,61.06,Cash,Nelsonland,13:20:46,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000011874,2023-02-20,Christian Williams,"['Cereal', 'Comb']",2,26.770000000000003,Mobile Payment,Jamesview,05:35:02,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000011875,2020-07-10,Steven Burgess,"['Coat', 'Lighter', 'Picture Frames', 'Sports Bra', 'Frozen Waffles']",5,38.349999999999994,Debit Card,Rebeccaberg,14:50:36,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000011876,2020-05-24,Jerome Huff,"['Tomato Sauce', 'Picture Frames', 'Frozen Fries', 'Honey', 'Folders']",5,52.690000000000005,Debit Card,Lake Jason,02:29:45,Teenager (13-19),Fall,None,No
1000011877,2021-09-12,Mark Avery,"['Soap', 'Pasta Sauce', 'Notebook Paper', 'Tomato Sauce', 'Frozen Burritos']",5,90.78,Debit Card,Ebonytown,15:03:37,Adult (30-49),Summer,Discount on Selected Items,Yes
1000011878,2022-01-11,Patrick Orozco,"['Extension Cord', 'Thermometer', 'Headbands', 'Swim Trunks', 'Lollipops', 'Toothbrush', 'Sunscreen', 'Trail Mix', 'Laundry Detergent', 'Tape']",10,122.78999999999999,Credit Card,New Tara,15:14:42,Middle-aged (50-64),Summer,None,No
1000011879,2023-02-26,Shannon Morrison,"['Frozen Cake', 'Construction Paper', 'Sponges', 'Post-it Notes', 'Beer', 'Hat']",6,81.25,Debit Card,Tylerview,10:19:39,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000011880,2021-06-02,Christopher Stewart,"['Nail Clippers', 'Light Bulbs', 'Razors', 'Frozen Bagels', 'Briefcase', 'Frozen Meatballs', 'Popcorn', 'Lemonade', 'Tea', 'Stamps', 'Water Bottle', 'Juice']",12,141.59,Credit Card,North Dean,17:22:54,Adult (30-49),Spring,None,Yes
1000011881,2021-09-03,Eduardo Burgess,"['Swim Trunks', 'Pants', 'Facial Tissue', 'Cinnamon']",4,49.17,Mobile Payment,North Jonathanside,12:22:26,Adult (30-49),Summer,None,Yes
1000011882,2023-03-13,Andrew Daniel,"['Barbecue Sauce', 'Olive Oil', 'Capri Pants']",3,31.250000000000004,Debit Card,West Andrea,15:43:38,Middle-aged (50-64),Winter,Discount on Selected Items,No
1000011883,2021-08-02,Pam Wells,"['Shower Cap', 'Pain Relievers', 'Messenger Bag']",3,31.0,Mobile Payment,Port Thomas,12:12:35,Teenager (13-19),Spring,None,No
1000011884,2021-03-24,Jeanette Newman,"['Ice Cream Sandwiches', 'Muffins', 'Polo Shirt', 'Disinfectant Wipes', 'Sugar']",5,49.94,Cash,Lake Christine,11:39:44,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000011885,2020-01-29,Julie Willis,"['Ice Cream Cones', 'Barbecue Sauce', 'Lighter Fluid', 'Shampoo', 'One-Piece Swimsuit']",5,50.09,Cash,Jeanburgh,06:43:27,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000011886,2021-03-29,Linda Estrada,"['Conditioner', 'Canned Tuna', 'Pain Relievers']",3,24.05,Debit Card,Michaelport,18:26:13,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000011887,2023-02-01,Erin Mccall,"['Ketchup', 'Oats', 'Vinegar', 'Dumbbells', 'Peanuts']",5,55.120000000000005,Mobile Payment,Lesterberg,07:17:48,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000011888,2020-08-31,Daniel Alvarado,['Sugar'],1,9.36,Cash,East Marie,21:48:21,Young Adult (20-29),Summer,None,Yes
1000011889,2022-05-09,Rachel Scott,"['Trash Bags', 'Cheese', 'T-Shirt', 'Tomatoes', 'Floss']",5,62.480000000000004,Mobile Payment,Lake Amy,12:14:51,Young Adult (20-29),Winter,None,Yes
1000011890,2023-09-05,Jorge Roberson,['Soap'],1,18.14,Mobile Payment,West Lauraberg,12:51:56,Middle-aged (50-64),Winter,None,Yes
1000011891,2021-12-20,Debra Nash,['Bagels'],1,3.6,Debit Card,Thompsonchester,13:45:35,Teenager (13-19),Spring,BOGO (Buy One Get One),No
1000011892,2022-02-07,Stephanie Byrd,"['Band-Aids', 'Trail Mix', 'Stain Remover', 'Mayonnaise', 'Syrup', 'Granola Bars', 'Conditioner', 'Jam']",8,66.56,Cash,North Gregory,19:22:30,Young Adult (20-29),Winter,Discount on Selected Items,No
1000011893,2021-03-28,Laura Holloway,"['Protein Shakes', 'Bubble Wrap', 'Gym Bag', 'Frozen Garlic Bread', 'Body Wash', 'Chocolate']",6,70.53,Credit Card,Jillburgh,08:40:27,Teenager (13-19),Fall,BOGO (Buy One Get One),No
1000011894,2021-03-21,Douglas Carter,"['Plastic Cups', 'Cashews', 'Photo Albums', 'Trash Bags']",4,55.96,Credit Card,Lake Christopherfurt,15:43:13,Adult (30-49),Winter,None,No
1000011895,2020-01-10,Karen Frazier,"['Juice', 'Fabric Softener', 'Ramen', 'Comb', 'Passport Holder', 'Winter Hat', 'Floss']",7,78.3,Credit Card,Mosleyville,05:16:48,Young Adult (20-29),Fall,None,No
1000011896,2020-05-30,James Harris,"['Charcoal', 'Storage Bins', 'Frozen Burritos', 'Construction Paper', 'Frozen Vegetables']",5,74.34,Cash,West Robertmouth,14:27:28,Young Adult (20-29),Spring,None,Yes
1000011897,2022-04-08,Mr. Thomas Eaton,"['Granola Bars', 'Dumbbells', 'Cookies', 'Storage Bins']",4,41.42,Mobile Payment,North Sarahberg,02:09:01,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000011898,2022-09-19,Yesenia James MD,"['Skirt', 'Eggs']",2,4.8100000000000005,Mobile Payment,Port Davidmouth,16:23:25,Teenager (13-19),Summer,BOGO (Buy One Get One),Yes
1000011899,2021-06-22,Michelle Crawford,"['Sunscreen', 'Floss', 'Super Glue', 'Cinnamon', 'Umbrella', 'Spaghetti']",6,69.79,Credit Card,Lake James,10:15:36,Adult (30-49),Summer,Discount on Selected Items,Yes
1000011900,2023-03-03,Gerald Gilbert,"['Batteries', 'Gym Bag', 'Tomatoes']",3,48.96,Cash,Lynchton,14:11:40,Adult (30-49),Spring,Discount on Selected Items,No
1000011901,2021-09-21,Juan Long,"['Storage Bins', 'Frozen Meatballs', 'Flour']",3,34.65,Credit Card,North Daniel,18:21:55,Teenager (13-19),Fall,None,Yes
1000011902,2023-09-03,Natalie Mueller,"['Shampoo', 'Flats', 'Beef', 'Yogurt', 'Flip Flops', 'Sneakers']",6,63.6,Cash,Anafort,16:27:19,Senior (65+),Summer,Discount on Selected Items,Yes
1000011903,2020-10-26,William Haley,['Leggings'],1,19.44,Credit Card,Brendamouth,08:57:37,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000011904,2021-03-09,Patty Duncan,"['Bubble Bath', 'Elliptical', 'Paper Plates']",3,27.42,Mobile Payment,West Alexander,14:02:36,Adult (30-49),Winter,Discount on Selected Items,No
1000011905,2021-06-30,Amber Sandoval,"['Candles', 'Bubble Wrap', 'Underwear', 'Ice Cream Tubs', 'Moving Boxes']",5,49.2,Mobile Payment,Garyside,12:15:51,Adult (30-49),Winter,Discount on Selected Items,No
1000011906,2020-07-21,Christine Franklin,"['Briefcase', 'Pickles']",2,16.42,Cash,Lake Bradleychester,09:43:21,Adult (30-49),Summer,None,No
1000011907,2022-08-03,Traci Blake,"['Frozen Pancakes', 'Yogurt', 'Bread', 'Ice Cream Bars', 'Passport Holder', 'Ramen']",6,55.95,Mobile Payment,Jamesshire,15:55:31,Adult (30-49),Fall,None,No
1000011908,2021-10-16,Nicholas Floyd,"['Skirt', 'Syrup']",2,3.81,Cash,South Charles,12:01:02,Middle-aged (50-64),Summer,None,Yes
1000011909,2022-01-22,Alice Miller,"['Frozen Breakfast Sandwiches', 'Purse', 'Brown Sugar', 'Frozen Pizza', 'Ruler']",5,50.42999999999999,Credit Card,Christopherstad,16:45:17,Senior (65+),Spring,None,No
1000011910,2022-12-13,William Campbell,"['Batteries', 'Spaghetti', 'Hangers', 'Soap']",4,63.839999999999996,Mobile Payment,Johnsonfurt,12:41:50,Young Adult (20-29),Summer,None,Yes
1000011911,2022-07-15,Shawn Ortiz,"['Leggings', 'Milk', 'Socks', 'Canned Fruit']",4,49.19,Debit Card,Stuartfurt,10:08:14,Young Adult (20-29),Fall,Discount on Selected Items,No
1000011912,2022-06-08,Alexis Hardy,"['Cough Syrup', 'Tape', 'Pajamas', 'Nail Clippers', 'Shampoo', 'Hangers']",6,66.27,Mobile Payment,Charlesport,13:21:52,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000011913,2023-02-11,Thomas Nguyen,"['Raisins', 'Heels', 'Envelopes', 'Beef', 'Nail Clippers', 'Comb']",6,87.16,Cash,Derrickport,14:57:48,Middle-aged (50-64),Winter,None,No
1000011914,2021-05-23,Curtis Hanna,"['Handbag', 'Orange Juice', 'Trash Bags', 'Shower Curtain', 'Slippers']",5,65.57000000000001,Mobile Payment,Lake Anthonytown,13:56:38,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000011915,2023-08-06,John Estrada,"['Beef', 'Donuts', 'Sunscreen', 'Calculator', 'Bug Spray']",5,42.62,Mobile Payment,Mooreview,12:33:45,Adult (30-49),Winter,None,No
1000011916,2021-05-05,Mary Coleman,"['Leggings', 'Bubble Wrap', 'Ziploc Bags', 'Ruler', 'Raincoat', 'Towels']",6,56.00999999999999,Debit Card,North Jonathan,14:43:01,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000011917,2021-06-29,Danielle Winters,"['Honey', 'Yogurt', 'Sunscreen', 'Laundry Basket', 'Rowing Machine', 'Eggs']",6,65.39000000000001,Credit Card,East Margaret,10:57:43,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000011918,2022-05-01,Kevin Williams,"['Stamps', 'Post-it Notes', 'Ketchup']",3,33.52,Cash,East Hector,09:21:23,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000011919,2023-01-11,Andrea Mahoney,"['Bubble Wrap', 'Exercise Ball', 'Hairbrush']",3,19.57,Credit Card,Kevinfort,09:57:32,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000011920,2023-09-25,David Payne,"['Sunscreen', 'Shower Cap', 'Ice Cream Tubs', 'Cinnamon']",4,45.36,Cash,Port Michaelborough,12:25:49,Teenager (13-19),Summer,None,No
1000011921,2022-01-24,Sherry Bell,"['Cumin', 'Duct Tape', 'Canned Tuna']",3,44.89,Mobile Payment,Toddville,08:15:57,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000011922,2020-02-17,Brian Johnson,"['Sports Drinks', 'Winter Hat']",2,15.01,Cash,Jeffreychester,17:41:59,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000011923,2020-01-03,Susan Jimenez,"['Bath Salts', 'Protein Powder', 'Bath Mat', 'Orange Juice', 'Exercise Bike', 'Frozen Pie', 'Bubble Wrap', 'Insect Repellent']",8,63.269999999999996,Credit Card,Dickersonberg,16:26:13,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000011924,2021-05-21,Kimberly Phillips,"['Exercise Bike', 'Toilet Paper', 'Lollipops', 'Photo Albums', 'Swim Cap']",5,60.18000000000001,Cash,West Cynthiafort,15:40:15,Adult (30-49),Fall,None,No
1000011925,2020-09-29,Jacqueline Hart,"['Cumin', 'Cucumber', 'Protein Powder', 'Lighter Fluid']",4,41.45,Cash,Rileyville,11:34:54,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000011926,2023-10-05,Alexis Evans,"['Super Glue', 'Index Cards']",2,17.99,Debit Card,West Robertmouth,10:41:22,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000011927,2020-06-29,Kenneth Brown,"['Laundry Basket', 'Ziploc Bags', 'Stain Remover', 'Facial Tissue', 'Gum']",5,52.33,Credit Card,Harrismouth,17:38:30,Adult (30-49),Fall,Discount on Selected Items,Yes
1000011928,2023-09-24,Angela Nguyen,"['Cough Drops', 'Pepper', 'Construction Paper', 'Swim Cap', 'Tomato Sauce', 'Vinegar', 'Barbecue Sauce', 'Yogurt', 'Cereal', 'Paper Cups', 'Pain Relievers', 'Water']",12,139.16000000000003,Credit Card,West Luke,07:51:40,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000011929,2023-03-08,Michael Whitehead,"['Frozen Chicken Nuggets', 'Charcoal', 'Resistance Bands', 'Wine', 'Beer', 'Cereal']",6,89.87,Debit Card,South Kerrihaven,23:52:37,Adult (30-49),Winter,None,No
1000011930,2020-11-27,Edgar Roy,"['Glass Cleaner', 'Flour', 'Canned Soup']",3,19.21,Mobile Payment,Ericbury,21:11:39,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011931,2020-07-31,Gary Smith,"['Detergent', 'Bikini', 'Beach Towel']",3,41.839999999999996,Debit Card,West Matthew,08:21:40,Teenager (13-19),Winter,None,Yes
1000011932,2020-08-14,Amanda Gonzales,"['Fabric Softener', 'Tank Top']",2,3.17,Credit Card,Lake Kim,16:16:25,Middle-aged (50-64),Spring,None,No
1000011933,2023-05-19,Kevin Freeman,"['Skirt', 'Charcoal', 'Foam Roller', 'Canned Tuna', 'Ear Muffs', 'Cotton Swabs', 'Granola Bars', 'Notebooks', 'Hangers']",9,111.17000000000002,Debit Card,Caitlinmouth,05:52:17,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000011934,2023-02-04,Jordan Williamson,"['Envelopes', 'Lollipops', 'Crayons', 'Facial Tissue', 'Aluminum Foil', 'Duct Tape', 'Jump Rope']",7,74.15,Mobile Payment,Lake Mirandaville,11:02:53,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000011935,2022-07-14,Jennifer Evans,"['Insect Repellent', 'Glue', 'Briefcase', 'Canned Vegetables', 'Sugar', 'Vegetable Oil', 'Comb', 'Foam Roller', 'Syrup', 'Shorts', 'Trash Bags']",11,128.04000000000002,Credit Card,Marvinfurt,09:13:17,Young Adult (20-29),Fall,Discount on Selected Items,No
1000011936,2023-01-11,Brianna Klein,"['Canned Vegetables', 'Body Wash', 'Ziploc Bags', 'Mayonnaise', 'Sunscreen', 'Flip Flops']",6,55.43,Credit Card,North Kayla,18:12:23,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000011937,2021-09-11,Melissa Newton,"['Razors', 'Elliptical', 'Luggage']",3,29.84,Cash,Port Andrea,20:12:34,Teenager (13-19),Spring,None,Yes
1000011938,2022-06-04,Robert Griffith,"['Pain Relievers', 'Gelato']",2,22.1,Mobile Payment,Frenchside,20:15:15,Young Adult (20-29),Spring,None,Yes
1000011939,2022-06-10,Troy Hughes,"['Coffee', 'Floss', 'Washcloths', 'Barbecue Sauce']",4,49.38,Cash,Port Davidfort,15:04:17,Adult (30-49),Spring,Discount on Selected Items,No
1000011940,2023-09-07,Valerie White,"['Protein Bars', 'Mayonnaise', 'Cough Drops', 'Nail Polish', 'Chips', 'Gym Towel']",6,56.580000000000005,Mobile Payment,Pattontown,15:37:38,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000011941,2021-11-03,Antonio Morrow,"['Water', 'Towels', 'Tote Bag', 'Juice', 'Frozen Dinners', 'Brownies', 'Cashews']",7,50.6,Debit Card,East Barbaratown,16:01:16,Teenager (13-19),Summer,None,No
1000011942,2021-05-25,Sonya Villa,"['Beach Towel', 'Pain Relievers', 'Candy Bars', 'Cheese', 'Flats']",5,50.12,Mobile Payment,Wilsonside,19:59:20,Adult (30-49),Summer,None,Yes
1000011943,2023-08-18,Timothy Fox,['Post-it Notes'],1,8.22,Debit Card,Williamsfort,18:36:55,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000011944,2023-04-26,Monica Reed,"['Frozen Cake', 'Vinegar', 'Frozen Garlic Bread', 'Cashews']",4,50.78,Mobile Payment,Johnsmouth,18:20:55,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000011945,2020-01-16,Kevin Hill,"['Mints', 'Dryer Sheets', 'Cough Syrup']",3,33.02,Debit Card,Port Danielmouth,19:18:44,Adult (30-49),Summer,None,Yes
1000011946,2020-04-19,David Davis,"['Laptop Bag', 'Frozen Dinners', 'Cucumber']",3,17.67,Credit Card,Dawnstad,19:52:16,Young Adult (20-29),Fall,None,Yes
1000011947,2023-10-28,David Sanchez,"['Plastic Wrap', 'Wallet', 'Tweezers', 'Ramen']",4,27.43,Cash,Markport,09:57:25,Adult (30-49),Fall,None,No
1000011948,2023-10-30,Diane Lopez,"['Fabric Softener', 'Disinfectant Wipes', 'Syrup', 'Mints', 'Canned Soup', 'Exercise Ball', 'One-Piece Swimsuit', 'Bubble Bath']",8,62.78,Mobile Payment,East Alicia,15:53:58,Senior (65+),Summer,Discount on Selected Items,Yes
1000011949,2021-01-13,Christopher Chavez,"['Lighter', 'Toilet Bowl Cleaner', 'Elliptical', 'Butter', 'Almonds', 'Ketchup']",6,53.77,Cash,South Jack,20:08:43,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000011950,2020-02-20,Leah Fuller,"['Soda', 'Mayonnaise', 'Pasta']",3,40.230000000000004,Mobile Payment,Michaelmouth,21:13:45,Teenager (13-19),Summer,None,Yes
1000011951,2023-06-28,Renee Alexander,"['Ice Cream Bars', 'Pepper', 'Paper Towels', 'Exercise Ball', 'Markers', 'Candles']",6,75.72,Mobile Payment,North Stacie,07:46:39,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000011952,2022-01-23,Megan Hudson,"['Baking Soda', 'Baking Powder', 'Hairbrush', 'Bubble Bath', 'Bobby Pins', 'Ear Muffs']",6,57.33,Credit Card,North Dianahaven,18:25:48,Adult (30-49),Fall,Discount on Selected Items,No
1000011953,2021-11-10,Dustin Moreno,['Handbag'],1,14.83,Mobile Payment,Scottfort,19:07:33,Young Adult (20-29),Summer,None,No
1000011954,2020-02-11,Patrick Long,"['Plastic Wrap', 'Scissors', 'Carry-on Bag', 'Paper Towels', 'Pasta']",5,43.65,Credit Card,Jamieview,16:25:05,Young Adult (20-29),Fall,Discount on Selected Items,No
1000011955,2022-06-14,Martha Lynch,"['Toilet Paper', 'Frozen Cookies', 'Polo Shirt', 'Onion Powder', 'Ice Cream Tubs', 'Bug Spray']",6,45.809999999999995,Debit Card,Johnsonburgh,10:46:39,Adult (30-49),Fall,None,Yes
